entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
"The task of segmenting images with limited training data, as described in the text.",0,The task of segmenting images with limited training data.,0,0.8564862012863159
Nodes: Few-Shot Segmentation<==>few-shot segmentation
"The task of segmenting images with limited training data, as described in the text.",0,The task of segmenting images with limited training data.,0,0.8564862012863159
Nodes: Few-shot image segmentation<==>few-shot segmentation
The task of segmenting images with limited training data.,0,The task of segmenting images with limited training data.,0,1.0
Nodes: Semantic segmentation<==>Semantic Segmentation
The task of assigning a semantic label to each pixel in an image.,0,The task of assigning a semantic label to each pixel in an image.,0,1.0
Nodes: Few-shot learning<==>few-shot learning
A machine learning paradigm where models learn from a limited number of examples.,0,A machine learning paradigm where a model learns from a limited number of examples.,0,0.9748055934906006
Nodes: Instance Level Segmentation<==>Instance segmentation
A type of image segmentation where each instance of an object is identified and segmented.,0,A type of image segmentation that identifies and delineates individual instances of objects within an image.,0,0.925600528717041
Nodes: Two-branch network<==>Two-branch Network
"A network architecture with two branches, used for few-shot segmentation.",0,The two-branch network architecture proposed in OSLSM [30] for few-shot segmentation. This architecture likely uses two separate pathways to process and integrate information for segmentation tasks.,0,0.9188717007637024
Nodes: few-shot segmentation<==>Few-shot semantic segmentation
The task of segmenting images with limited training data.,0,The objective of segmenting images with limited training data.,0,0.9550092220306396
