entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
segmentation annotation,40,Segmentation annotation,91,1.0000001192092896
Few-shot learning,41,few-shot learning models,69,0.9431504011154175
Few-shot learning,41,Few-shot learning models,81,0.9431504011154175
few-shot segmentation,49,Few-shot segmentation,72,1.0
few-shot segmentation,49,Few-shot semantic segmentation,78,0.8894990086555481
few-shot segmentation,49,Few-shot segmentation model,99,0.9188429713249207
Segmentation Annotation,52,Segmentation annotation,91,1.0000001192092896
few-shot learning models,69,Few-shot learning models,81,1.0000001192092896
Few-shot segmentation,72,Few-shot semantic segmentation,78,0.8894990086555481
Few-shot segmentation,72,Few-shot segmentation model,99,0.9188429713249207
Segmentation,82,segmentation,95,1.0000001192092896
Nodes: object classes<==>Object Classes
"Categories of objects present in the datasets, such as those in PASCAL and COCO.",5,"The categories of objects present in the datasets, such as those found in ImageNet, COCO, and FSS-1000.",1,0.887976348400116
Nodes: object classes<==>Object classes
"Categories of objects within a dataset, such as those found in ILSVRC, used for segmentation tasks.",3,"Categories of objects present in the dataset, for which segmentation annotations are provided.",1,0.8559629917144775
"Categories of objects within a dataset, such as those found in ILSVRC, used for segmentation tasks.",3,"Categories of objects within datasets, relevant to segmentation tasks.",2,0.8600789904594421
Nodes: Pre-trained weights<==>pre-trained weights
Weights of a model that have been trained on a large dataset and are used as a starting point for training on a new dataset.,1,Weights of a model that have been trained on a different dataset.,0,0.8795735239982605
Nodes: Few-Shot Learning<==>few-shot learning
"A machine learning approach where models learn from a limited number of examples, addressing the limitations of large, pre-existing datasets.",1,A machine learning paradigm where models learn from a limited number of examples.,0,0.8737172484397888
"A machine learning approach where models learn from a limited number of examples, addressing the limitations of large, pre-existing datasets.",1,A machine learning approach where models learn from a limited number of examples.,1,0.9080816507339478
Nodes: Few-Shot Learning<==>Few-shot learning
"A machine learning approach where models learn from a limited number of examples, addressing the limitations of large, pre-existing datasets.",1,A machine learning paradigm where models learn from a limited number of examples.,0,0.8737173080444336
"A machine learning approach where models learn from a limited number of examples, addressing the limitations of large, pre-existing datasets.",1,A machine learning paradigm where models learn from a limited number of examples.,1,0.8737173080444336
"A machine learning approach where models learn from a limited number of examples, addressing the limitations of large, pre-existing datasets.",1,A machine learning paradigm where models learn from a limited number of examples.,2,0.8737173080444336
"A machine learning approach where models learn from a limited number of examples, addressing the limitations of large, pre-existing datasets.",1,A machine learning paradigm where models learn from a limited number of examples.,3,0.8737173080444336
Nodes: Semantic Segmentation<==>Semantic segmentation
"The task of assigning a semantic label (e.g., 'cat', 'dog', 'car') to each pixel in an image, providing a pixel-wise understanding of the image content.",1,The task of assigning a semantic label to each pixel in an image.,0,0.9042327404022217
Nodes: few-shot learning<==>Few-shot learning
A machine learning paradigm where models learn from a limited number of examples.,0,A machine learning paradigm where models learn from a limited number of examples.,0,1.0
A machine learning paradigm where models learn from a limited number of examples.,0,A machine learning paradigm where models learn from a limited number of examples.,1,1.0
A machine learning paradigm where models learn from a limited number of examples.,0,A machine learning paradigm where models learn from a limited number of examples.,2,1.0
A machine learning paradigm where models learn from a limited number of examples.,0,A machine learning paradigm where models learn from a limited number of examples.,3,1.0
A machine learning approach where models learn from a limited number of examples.,1,A machine learning paradigm where models learn from a limited number of examples.,0,0.9444310069084167
A machine learning approach where models learn from a limited number of examples.,1,A machine learning paradigm where models learn from a limited number of examples.,1,0.9444310069084167
A machine learning approach where models learn from a limited number of examples.,1,A machine learning paradigm where models learn from a limited number of examples.,2,0.9444310069084167
A machine learning approach where models learn from a limited number of examples.,1,A machine learning paradigm where models learn from a limited number of examples.,3,0.9444310069084167
Nodes: few-shot learning<==>few-shot learning models
A machine learning paradigm where models learn from a limited number of examples.,0,Models trained to learn from a limited number of examples.,0,0.871235728263855
Nodes: segmentation annotations<==>segmentation annotation
"Pixel-level labels indicating the class of each pixel in an image, used for training segmentation models.",0,"Pixelwise labels indicating the class of each pixel in an image, used for training segmentation models.",0,0.9424642324447632
Nodes: few-shot image segmentation<==>Few-shot segmentation
The task of performing semantic segmentation with a limited number of training examples.,0,"The primary objective of the paper, involving training models to perform semantic segmentation with a limited number of examples per class.",3,0.8573895692825317
Nodes: Few-shot image segmentation<==>few-shot segmentation
"The task that FSS-1000 is designed to address, involving segmenting images with a limited number of examples.",0,"The task of segmenting images given a limited number of examples, as performed in the context of the FSS-1000 dataset.",2,0.8834426999092102
Nodes: instance segmentation<==>Instance segmentation
A segmentation task that distinguishes individual instances of objects within an image.,0,The task of identifying and delineating individual instances of objects within an image.,1,0.8720483779907227
A segmentation task that distinguishes individual instances of objects within an image.,0,A segmentation task that distinguishes individual instances of objects within an image.,2,1.0000001192092896
Nodes: Few-shot learning<==>few-shot learning models
A machine learning paradigm where models learn from a limited number of examples.,0,Models trained to learn from a limited number of examples.,0,0.871235728263855
A machine learning paradigm where models learn from a limited number of examples.,1,Models trained to learn from a limited number of examples.,0,0.871235728263855
A machine learning paradigm where models learn from a limited number of examples.,2,Models trained to learn from a limited number of examples.,0,0.871235728263855
A machine learning paradigm where models learn from a limited number of examples.,3,Models trained to learn from a limited number of examples.,0,0.871235728263855
Nodes: few-shot segmentation<==>Few-shot segmentation
A type of segmentation where models learn from a limited number of examples.,0,The task of segmenting images where the model learns from a limited number of examples.,0,0.8789119124412537
A segmentation task where models learn from a limited number of examples.,1,The task of segmenting images where the model learns from a limited number of examples.,0,0.8875542283058167
A segmentation task where models learn from a limited number of examples.,1,A segmentation approach where models learn from a limited number of examples.,1,0.8651551008224487
Nodes: few-shot segmentation<==>Few-shot semantic segmentation
"The task of segmenting images given a limited number of examples, as performed in the context of the FSS-1000 dataset.",2,"The task of segmenting objects from a limited number of examples, as performed on the FSS-1000 dataset.",0,0.905677080154419
Nodes: Segmentation Annotation<==>Segmentation annotation
"The process of creating pixelwise labels for images, indicating the object class each pixel belongs to.",0,The process of labeling pixels in an image to identify the objects they belong to.,0,0.8900137543678284
Nodes: Segmentation<==>segmentation
The process of partitioning a digital image into multiple segments (sets of pixels).,0,The process of partitioning a digital image into multiple segments (sets of pixels).,0,1.0
