entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
A machine learning paradigm where models learn from a limited number of examples.,2,A machine learning paradigm where models learn from a limited number of examples.,0,1.0
A machine learning paradigm where models learn from a limited number of examples.,2,"A machine learning approach where models learn from a limited number of examples, which is the core concept of the paper.",1,0.883823812007904
A machine learning paradigm where models learn from a limited number of examples.,2,A machine learning paradigm where models learn from a limited number of examples.,2,1.0
A machine learning paradigm where models learn from a limited number of examples.,2,A machine learning paradigm where models learn from a limited number of examples.,3,1.0
A machine learning paradigm where models learn from a limited number of examples.,2,A machine learning paradigm where models learn from a limited number of examples.,4,1.0
A machine learning paradigm where models learn from a limited number of examples.,2,A machine learning paradigm where models learn to perform tasks from a limited number of training examples.,5,0.9192262887954712
A machine learning approach where models learn from a limited number of examples.,3,A machine learning paradigm where models learn from a limited number of examples.,0,0.9444311857223511
A machine learning approach where models learn from a limited number of examples.,3,"A machine learning approach where models learn from a limited number of examples, which is the core concept of the paper.",1,0.8914653062820435
A machine learning approach where models learn from a limited number of examples.,3,A machine learning paradigm where models learn from a limited number of examples.,2,0.9444311857223511
A machine learning approach where models learn from a limited number of examples.,3,A machine learning paradigm where models learn from a limited number of examples.,3,0.9444311857223511
A machine learning approach where models learn from a limited number of examples.,3,A machine learning paradigm where models learn from a limited number of examples.,4,0.9444311857223511
A machine learning approach where models learn from a limited number of examples.,3,A machine learning paradigm where models learn to perform tasks from a limited number of training examples.,5,0.8863716125488281
Nodes: Semantic segmentation<==>semantic segmentation
"A computer vision task that involves assigning a semantic label (e.g., 'cat', 'dog', 'car') to each pixel in an image.",0,A computer vision task that involves assigning a class label to each pixel in an image.,0,0.862159013748169
A computer vision task that involves assigning a semantic label to each pixel in an image.,2,A computer vision task that involves assigning a class label to each pixel in an image.,0,0.9093764424324036
A computer vision task that involves assigning a semantic label to each pixel in an image.,2,"A computer vision task involving pixel-wise classification of an image, assigning a class label to each pixel.",2,0.8608797788619995
The task of assigning a label to each pixel in an image.,3,A task that involves assigning a class label to each pixel in an image.,1,0.8942691087722778
Nodes: Ground-truth segmentation<==>Ground truth segmentation
"Pixelwise annotation of images that provides the correct segmentation for each object class, used for training and evaluating segmentation models.",0,Pixelwise annotation of images used for training segmentation models.,0,0.9132393002510071
Nodes: Few-Shot Learning<==>Few-shot learning
"A machine learning approach where models learn from a limited number of examples, which is the core concept addressed in the paper.",1,A machine learning paradigm where models learn from a limited number of examples.,0,0.9023599028587341
"A machine learning approach where models learn from a limited number of examples, which is the core concept addressed in the paper.",1,"A machine learning approach where models learn from a limited number of examples, which is the core concept of the paper.",1,0.9876434803009033
"A machine learning approach where models learn from a limited number of examples, which is the core concept addressed in the paper.",1,A machine learning paradigm where models learn from a limited number of examples.,2,0.9023599028587341
"A machine learning approach where models learn from a limited number of examples, which is the core concept addressed in the paper.",1,A machine learning paradigm where models learn from a limited number of examples.,3,0.9023599028587341
"A machine learning approach where models learn from a limited number of examples, which is the core concept addressed in the paper.",1,A machine learning paradigm where models learn from a limited number of examples.,4,0.9023599028587341
Nodes: Pre-trained weights<==>pre-trained weights
Weights of a model that have been trained on a large dataset and are then used as a starting point for training on a new dataset.,0,Weights of a model that have been trained on a different dataset.,0,0.8764688968658447
Nodes: Few-shot segmentation<==>few-shot segmentation
A computer vision task where a model learns to segment objects from a limited number of examples.,0,A segmentation task where models learn to segment objects from a limited number of examples.,0,0.899854302406311
A segmentation task where a model learns to segment images from a limited number of training samples.,1,A segmentation task where models learn to segment objects from a limited number of examples.,0,0.9218209385871887
The task of segmenting images where the model learns from a limited number of examples.,3,A segmentation task where models learn to segment objects from a limited number of examples.,0,0.8962342739105225
A segmentation task where models learn from a limited number of examples.,5,A segmentation task where models learn to segment objects from a limited number of examples.,0,0.9500911235809326
Nodes: segmentation annotation<==>Segmentation annotations
"Pixelwise labels indicating the class of each pixel in an image, used for training segmentation models.",1,"Pixel-wise labels that indicate the class of each pixel in an image, providing ground truth for segmentation tasks.",0,0.8718727827072144
Nodes: instance segmentation<==>Instance segmentation
A segmentation task that distinguishes individual instances of objects within an image.,0,A segmentation task that distinguishes individual instances of objects within an image.,1,1.0000001192092896
