entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
A strategy used in the pose tracking module that utilizes pose information to infer the occlusion state and improve Re-ID feature usage.,0,The specific techniques used in the occlusion-aware Re-ID feature strategy. This includes how pose information is used to infer occlusion states and how the Re-ID features are adapted or utilized based on these inferred states.,0,0.8556544780731201
Nodes: multi-person pose estimation<==>Multi-person pose estimation
The task of estimating poses of multiple people in an image or video.,0,The objective of estimating the poses of multiple people in a scene.,0,0.9245906472206116
The task of estimating poses of multiple people in an image or video.,0,The task of estimating poses of multiple people.,1,0.9131096005439758
Nodes: Flow-based pose similarity<==>Flow-based pose similarity as metric
A metric exploited in [50] to solve the matching problem in a greedy fashion.,2,"The method used in [50] to solve the matching problem in a greedy fashion, based on flow.",0,0.8611217737197876
"Nodes: Convolutional Layers (Pose Estimation Head, ResNet-50/101)<==>Convolutional Layers (Pose Estimation Head, ResNet-18/MobileNet-v2)"
The number of convolutional layers in the pose estimation head when using ResNet-50 or ResNet-101 as the backbone network. The text states this number is 8.,0,The number of convolutional layers in the pose estimation head when using ResNet-18 or MobileNet-v2 as the backbone network. The text states this number is 4.,0,0.9425991773605347
"Nodes: Convolutional Layers (Re-ID Head, ResNet-50/101)<==>Convolutional Layers (Re-ID Head, ResNet-18/MobileNet-v2)"
The number of convolutional layers in the Re-ID head when using ResNet-50 or ResNet-101 as the backbone network. The text states this number is 4.,0,The number of convolutional layers in the Re-ID head when using ResNet-18 or MobileNet-v2 as the backbone network. The text states this number is 2.,0,0.953636109828949
Nodes: PoseTrack dataset<==>PoseTrack Dataset
A dataset used for evaluating pose estimation and tracking methods.,0,A dataset used for evaluating pose estimation methods.,0,0.9233130216598511
